post_id,comment_id,user_id,date,text
115161,115165,8730027,1723564926,"Не можем дозвониться ни по одному из телефонов, что стало с сервисом?"
115161,115168,1866174,1723629111,А когда результаты по розыгрышу с Бордерлендс?)
115161,115169,7555492,1723638111,"Час жду доставку. Никогда не пользовался этой пиццерией и не зря - доставка час, хотя стоят 30 минут. Зачем вы ставите такую информацию, если не выполняете обещания?
Папа скуфаджонс отстой"
115161,115190,293642871,1724014820,"Недавно пыталась сделать заказ, но под конец оформления заказ не отправлялся. Вы что закрылись? Телефоны ваши не работают."
115161,115196,469942390,1724075818,"Сделала заказ. Прошло уже 1.20. Статус заказа до сих пор ""Принят"". До ресторана невозможно дозвониться"
115159,115160,102592952,1723543300,
115118,115122,286106874,1723105023,"Акция Крутая конечно, хотел воспользоваться как раз, сделал заказ, ждал час, ждал два, (написал в поддержку проигнорировали, позвонил в ресторан - не ответили), ждал четыре (запросил возврат денег, тоже не ответили), теперь жду 11 час (ответа как не было, так и нет). 

Вообщем, жду ответа в лс сообщества, как я понял это вообще единственное место где можно надеяться хоть на какой-то ответ."
115118,115128,131642378,1723115756,"7.08 сделали заказ с этим промокодом и полностью испортили себе вечер. 
Заказали две пиццы, Капричиоза  для мужа и одну с грушей и голубым сыром для меня 35см. Сумма заказа 2288 рублей. Вместо 30-40 минут ждали больше часа, вместо пиццы с грушей и голубым сыром привезли пиццу с грушей и мясом, мясо я не ем. Капричиоза, больше половины в мусорку, не вкусная, точно не похоже на пиццу от Папа Джонс. Пицца в подарок так же в мусор. 
Поддержки нет, чат не отвечает, телефоны не отвечают ни один. В итоге я осталась без пиццы и легла спать голодная. Так и не вышло получить адекватную поддержку от Папы джонс. Больше всего удивило, что телефон указанный на сайте, просто не активен. По итогу из решения ситуации,  возврат денег за неправильную позицию, который ждать 5 дней. Ответили только утром."
115118,115130,75756758,1723143571,"Папа Джонс уже не тот! 
Вместо обещанных 60минут, доставляли 2 часа.  
До ресторана дозвониться нельзя, телефон не берут. 
Курьеры тоже не их, говорят, что наняты на 1 день. 
Пицца остывшая 

Подумайте, прежде чем заказывать. 

Еще раз повторюсь, обратной связи никакой."
115118,115133,387609057,1723204213,"Посмеялся над розыгрешем 
Вот отрывок из описания: 
1.4.1. В период с 00:00 (московского времени) 29.07.2024 г. до 11.08.2024 г. 23:59 (московского времени) (далее – «Срок») на сайте www.papajohns.ru и/или в мобильном приложении «Папа Джонс». 
1.4.2 В период с 00:00 (московского времени) 12.07.2024 г. по 18:00 (московского времени) 13.07.2024. – определение Победителей согласно настоящим Правилам. 

пункт 1.4.2 определение победителей ДО старта акции? это конечно круто. Я подозревал что все эти акции это уже раздареные подарки друзьям, коллегам, и другим должностным лицам. Но чтоб так открыто делали, вижу впервые.

Все взято с офф сайта по ссылке ""Подробности акции здесь""."
115118,115136,280581429,1723287093,"У вас техподдержка работает вообще? На обращения в приложении полный игнор, единственный номер, указанный на сайте вне зоны. Деньги за недоставленный заказ, я так понимаю, возвращать вы не собираетесь))"
115118,115138,8988469,1723314102,"Сюда, пожалуй, тоже напишу, че нет.
Сделайте колбаски в колбасном борте ещё тоньше и можно класть их только в два треугольника, а на остальную часть пиццы можно забить
И цену поднять не забудьте за эти действия, а то 1600 как-то маловато. Тогда точно будете в профите.

С каждым заказом все хуже и хуже, че происходит с вами?"
115118,115139,394657553,1723323153,"10 августа, сделал заказ, через 40 минут пришло уведомление, что пицца доставлена, приятного аппетита, но пиццы не было, по поддержки не дозвониться, в чате никто не отвечает, заказывал в 22:40, это просто жесть, проблема в том, что я и без пиццы остался, так и потратил 1300р, это просто ужас какой-то ."
115118,115142,17621715,1723358730,Вы еще работаете? Телефоны не отвечают. Поддержка в чате тоже
115118,115144,27927029,1723381380,У меня списались деньги в приложении. А заказа нет. Техподдержка по телефону не отвечает. Алло? Папа джонсы вы там?
115118,115145,59181686,1723383303,"Что у вас с поддержкой творится? Полтора часа с момента заказа, дозвониться невозможно, решайте вопрос, номер заказа отправил вам в личку"
115118,115146,59181686,1723385314,"Итак, спустя два часа доставили, пицца приехала горячей, с ней все в порядке
Однако, один курьер на отделение, отсутствие ответа на обращение по телефону - это надо дорабатывать, причем серьезно"
115118,115149,0,1723389855,
115118,115152,135609688,1723454002,"12.08 сделала заказ, везли около  часа, на телефоны не отвечают, в чате тоже полный игнор, то есть в полном неведении … будет ли заказ или нет, сколько еще ждать и тд
Это очень печалит и вряд ли в следующий раз буду делать заказ"
115118,115155,304572230,1723498580,"Сделала заказ. Уже как 2 часа заказа нет, игнорируют в чате и в сообществе, на звонки нигде не отвечают. Не советую заказывать. Особенно, если голодные"
115118,115172,518829307,1723643947,Где можно ознакомиться с итогами?
115115,115116,17506881,1722866830,Жарко как и на любой другой аналогичной кухне
115115,115120,3366288,1723095993,"Когда в пеперони будет нормальная, вкусныя колбаса, как раньше?? Эта фигня от второго поставщика несъедобная"
115115,116044,28493105,1724652299,Без перчаток ??
115045,115049,755029882,1722252177,"Жду доставку уже почти 2 часа при заявленных 30 минутах, пытался позвонить в ресторан отменить заказ, номер ресторана не доступен, поддержка в приложении не отвечает, курьер только выехал из ресторана, а сам заказ уже не нужен"
115045,115056,113531192,1722276634,Последние два заказа не положили сок. Не вернули деньги и не отвечают в чате! Прошло больше недели. Не дозвониться и в чаще молчат. Ведут себя как жулики
115045,115060,717738992,1722331879,"добрый день. я хотел бы отменить сделанный заказ (заказ на завтра). не работает приложение - одни глюки. прошу ответить, как можно отменить заказ и вернуть деньги. НОМЕРА ЗАКАЗА У МЕНЯ НЕТ, так как я не могу воспользоваться приложением.

заранее спасибо"
115045,115063,39198391,1722360177,"ВЕРНИТЕ МОИ ДЕНЬГИ ЗА НЕВЫПОЛНЕННЫЙ ЗАКАЗ!!! В СУББОТУ ЗАКАЗАЛА ДВОЙНУЮ ПЕППЕРОНИ, А ПРИВЕЗЛИ БЕЗ ПЕППЕРОНИ ВООБЩЕ! КАК ДЕНЬГИ СПИСАТЬ, ТАК СРАЗУ, А КАК ОТВЕЧАТЬ, ТАК В СЛИЛИСЬ! НИКОГДА НЕ ЗАКАЗЫВАЙТЕ В ПАПА ДЖОНС, ВЫ НЕ ПОЛУЧИЛИ ТО, ТО, ЗА ЧТО ЗАПЛАТИЛИ!!!"
115045,115064,39198391,1722360195,"ВЕРНИТЕ МОИ ДЕНЬГИ ЗА НЕВЫПОЛНЕННЫЙ ЗАКАЗ!!! В СУББОТУ ЗАКАЗАЛА ДВОЙНУЮ ПЕППЕРОНИ, А ПРИВЕЗЛИ БЕЗ ПЕППЕРОНИ ВООБЩЕ! КАК ДЕНЬГИ СПИСАТЬ, ТАК СРАЗУ, А КАК ОТВЕЧАТЬ, ТАК В СЛИЛИСЬ! НИКОГДА НЕ ЗАКАЗЫВАЙТЕ В ПАПА ДЖОНС, ВЫ НЕ ПОЛУЧИЛИ ТО, ТО, ЗА ЧТО ЗАПЛАТИЛИ!!!"
115045,115083,273307194,1722365861,Ответьте в лс!!!
115045,115086,8417068,1722410936,Жду ответа в лс
115045,115088,39198391,1722457418,"Ну что же, Папа джонс, нае.ть у вас меня не получится, я направила обращение в Роспотребнадзор, написала туда и номер заказа и фото пиццы, что ваш ресторан мне привез и ссылку на эту группу. Не хотите по-хорошему вернуть мои деньги за свой недобросовестный заказ, будет вам по-плохому."
115045,115094,88037173,1722539975,"Придумал тут небольшое стихотворение. Надеюсь, что вам понравится. 

Я иду к своим друзьям из пиццерии, 
Летний день, комарья жужжание и ос, 
Что еще нужно для драматургии? 
Пожалуй, только летящий над водой альбатрос…
 
Дар вкуснейший разрежем мы вместе, 
Ведь пицца от «Папы» на тоненьком тесте, 
Начинки здесь много, не то что у всех, 
Пицца от «Папы» - настоящий успех! 
Вечерняя сладость, прохлада и лето, 
С пиццей от «Папы» - душою согрето."
115045,115096,17976888,1722594911,Добрый день. Ответьте в лс.
115045,115099,117882551,1722614320,"Что у вас с доставкой и вообще с сервисом? Сделал заказ жду второй час, ни до кого не дозвониться и не дописаться , везде игнор. 😡😡😡😡 мне кто-нибудь ответит?"
115045,115102,163530570,1722694980,"Скажите пожалуйста, где наша пицца по адресу г Котельники, ул Строителей, 3???"
115045,115104,68612617,1722706340,"Жуть вообще!!!! Жду доставку уже 5 - пять часов!!!!!!! Это вообще как? Вы в Москву из Волгограда пиццу чтоли везете??
Больше в вашу пиццерию ни ногой!!! Весь день испортили"
115045,115107,115153388,1722758123,"Мне попалось в пицце в заказе moscow-96-48633672-iPD. По телефону не отвечают. В ВК тоже. В чате приложения тишина, на обращение ответа нет. 

Это вообще как понимать? А если бы это попало внутрь организма? Это металлическая штука как скоба."
115045,115111,147867,1722792251,"Вы там совсем уже? Вы час готовили заказ, а потом его отменили?!((((("
115045,115119,3366288,1723095801,"Когда в пепперони будет нормальная колбаса, как была раньше, а не второй невкусный вариант??"
115045,115121,286106874,1723103054,"Здравствуйте, жду доставку около 10 часов (точнее уже возврат), ни на один из телефонов дозвониться не удалось, в ВК тоже не отвечаете. В поддержке приложения бот сидит, никакого оператора в чат не пришло"
115025,115026,102592952,1721808881,
115025,115027,19080518,1721812019,
115025,115028,19080518,1721812035,"верните деньги, везде игнор"
115025,115040,337371403,1721988428,
115025,115065,39198391,1722360212,"ВЕРНИТЕ МОИ ДЕНЬГИ ЗА НЕВЫПОЛНЕННЫЙ ЗАКАЗ!!! В СУББОТУ ЗАКАЗАЛА ДВОЙНУЮ ПЕППЕРОНИ, А ПРИВЕЗЛИ БЕЗ ПЕППЕРОНИ ВООБЩЕ! КАК ДЕНЬГИ СПИСАТЬ, ТАК СРАЗУ, А КАК ОТВЕЧАТЬ, ТАК В СЛИЛИСЬ! НИКОГДА НЕ ЗАКАЗЫВАЙТЕ В ПАПА ДЖОНС, ВЫ НЕ ПОЛУЧИЛИ ТО, ТО, ЗА ЧТО ЗАПЛАТИЛИ!!!"
115025,115089,39198391,1722457429,"Ну что же, Папа джонс, нае.ть у вас меня не получится, я направила обращение в Роспотребнадзор, написала туда и номер заказа и фото пиццы, что ваш ресторан мне привез и ссылку на эту группу. Не хотите по-хорошему вернуть мои деньги за свой недобросовестный заказ, будет вам по-плохому."
115025,115108,115153388,1722758272,"Мне попалось в пицце в заказе moscow-96-48633672-iPD. По телефону не отвечают. В ВК тоже. В чате приложения тишина, на обращение ответа нет. 

Это вообще как понимать? А если бы это попало внутрь организма? Это металлическая штука как скоба.

Адрес ресторана откуда доставка была Novoperedelkinskaya Street, 9А, 119633 • этаж 1"
114976,114978,198740564,1721312492,"Как вам дозвониться? Интересует филиал на Коньково. По общему номеру и добавочному номеру5002 никто не берет трубку, идёт сброс! Заказ оплачен картой, пишет с вашим заказом что-то не так, свяжитесь с рестораном, связи нет....!"
114976,114983,213561847,1721329063,"Добрый вечер, являемся постоянными клиентами, что случилось с начинкой, кот наплакал 😱 ее по сути просто нет, самая любимая пицца «итальянская с моцареллой и пепперони»
Открыли коробку и обомлели, впервые такое 😢"
114976,114988,17705355,1721540419,"Ну чтож, 5 дней на ответ в вашем глупом чате прошли, а вы всё молчите и делаете вид что очень заняты, давайте искать другие методы общения. Найдите подвох!? 
Не нашли? Тогда я вам подскажу, я заказывал сырные палочки с ветчиной и грибами, а привезли сырные, да ещё и пересушенные. Как будем решать данный вопрос?"
114976,115019,9184259,1721808159,
114976,115066,39198391,1722360238,"ВЕРНИТЕ МОИ ДЕНЬГИ ЗА НЕВЫПОЛНЕННЫЙ ЗАКАЗ!!! В СУББОТУ ЗАКАЗАЛА ДВОЙНУЮ ПЕППЕРОНИ, А ПРИВЕЗЛИ БЕЗ ПЕППЕРОНИ ВООБЩЕ! КАК ДЕНЬГИ СПИСАТЬ, ТАК СРАЗУ, А КАК ОТВЕЧАТЬ, ТАК В СЛИЛИСЬ! НИКОГДА НЕ ЗАКАЗЫВАЙТЕ В ПАПА ДЖОНС, ВЫ НЕ ПОЛУЧИЛИ ТО, ТО, ЗА ЧТО ЗАПЛАТИЛИ!!!"
114976,115090,39198391,1722457503,"Ну что же, Папа джонс, нае.ть у вас меня не получится, я направила обращение в Роспотребнадзор, написала туда и номер заказа и фото пиццы, что ваш ресторан мне привез и ссылку на эту группу. Не хотите по-хорошему вернуть мои деньги за свой недобросовестный заказ, будет вам по-плохому."
114967,114968,711423487,1721215441,Я думаю что infinix это уже будущее🔮🔮
114967,114969,2547938,1721216923,Круто было бы увидеть полностью гибкие смартфоны.
114967,114971,172014170,1721232524,Уметь определять состояние здоровья по касанию пальцем.
114967,114972,502409316,1721235168,Вечный аккумулятор
114967,114973,58918687,1721239843,"Автономность
Производительность 
Качество сборки 
Дизайн"
114967,114975,467905190,1721291698,Встроен в ладонь человека
114967,114977,198740564,1721312447,"Как вам дозвониться? Интересует филиал на Коньково. По общему номеру и добавочному номеру5002 никто не берет трубку, идёт сброс! Заказ оплачен картой, пишет с вашим заказом что-то не так, свяжитесь с рестораном, связи нет....!"
114967,114979,364153596,1721315204,Защищённый от падений
114967,114986,171557165,1721396136,"Производительность
Разрешение Фото и видео съемка
Автономность ✈️✈️✈️"
114967,114987,600436282,1721412646,уметь изменять диагональ до размера телевизора
114967,114992,22339561,1721658876,"Сегодня заказывали пиццу без сыра, так как не переносимость лактозы. В итоге привезли с сыром. После долгих дискусий по телефону нам согласились заменить пиццу, но в итоге привезли пиццу на тонком тесте, хотя мы заказывали на традиционном тесте. И нам естественно не вернули разницу, ведь как нам сказали, то посчитали стоимость с сыром. Мы разочарованны нашим первым заказом у вас и теперь вряд ли будем что то заказывать у вас в будущем"
114967,114994,407330149,1721669756,Функция «голозвонок». Звонок с голограммой собеседника.
114967,114995,104750728,1721726582,Делать фотографии с высоты птичьего полета
114967,115000,48180450,1721762768,Всё будет супер просто! Силой мысли👌
114967,115001,494662424,1721763981,"Дизайн, гибкость, аккумулятор вечный."
114967,115002,833183845,1721765907,"Гибкий, с вечным аккумулятором.И не ломался"
114967,115003,49337807,1721766395,Может быть мысленное управление; корпуса пусть будут хамелеоны)) цвет под настроение или состояние здоровья и небьющийся экран!
114967,115004,736975341,1721766815,При опасности вызывать нужные службы самостоятельно.
114967,115005,168540770,1721768769,"Вероятно, в следующие 15 лет смартфоны ожидает серьезный прогресс в области биометрии и медицинского мониторинга. Технологии биометрии в смартфонах появились достаточно давно, и сейчас распознавание лица и отпечатков пальцев стали одним из основных способов аутентификации. "
114967,115006,422650010,1721771456,Функция считывания мыслей
114967,115007,1881409,1721777783,При звонке будет выходить 3D голограмма звонящего человека/абонента
114967,115010,710622063,1721793442,Менять свой размер
114967,115011,49484888,1721797792,Безлимитная зарядка
114967,115012,32426256,1721798036,"Хорошая автономность и функции беспроводной зарядки , голограмма звонящего"
114967,115013,146660542,1721801209,Спасибо за конкурс) участвую
114967,115014,253401637,1721801645,Чтоб обновлялся внутри и снаружи по истечению времени без никаких вложений
114967,115015,50684236,1721802744,С моей работой нужен гибкий не бьющийся смартфон
114967,115016,28936135,1721802857,Надежный
114967,115017,151123496,1721805670,Сама будет запрыгивать в карман или в сумку
114967,115018,9184259,1721808148,предсказывать будущее
114967,115029,729852294,1721814681,Самонаходиться в квартитре
114967,115030,240978582,1721817591,Камера которая бы захватывала очень большой обзор чтоб много людей могли войти в кадр
114967,115031,671142480,1721822097,схорошей камерой
114967,115032,405602684,1721825961,С функцией телепортации)
114967,115033,490676297,1721826997,Много памяти и хорошая камера
114967,115034,869832720,1721828469,Infinix уже будущее 🔮
114967,115035,746813847,1721830249,Если честно меня и так всё  устраивает 🤗
114967,115036,651342059,1721842482,Как помню режим охлаждения и в строений мини кулер
114967,115038,13975790,1721984875,Когда итоги опубликуют?
114967,115048,711423487,1722230079,
114967,115067,39198391,1722360269,"ВЕРНИТЕ МОИ ДЕНЬГИ ЗА НЕВЫПОЛНЕННЫЙ ЗАКАЗ!!! В СУББОТУ ЗАКАЗАЛА ДВОЙНУЮ ПЕППЕРОНИ, А ПРИВЕЗЛИ БЕЗ ПЕППЕРОНИ ВООБЩЕ! КАК ДЕНЬГИ СПИСАТЬ, ТАК СРАЗУ, А КАК ОТВЕЧАТЬ, ТАК В СЛИЛИСЬ! НИКОГДА НЕ ЗАКАЗЫВАЙТЕ В ПАПА ДЖОНС, ВЫ НЕ ПОЛУЧИЛИ ТО, ТО, ЗА ЧТО ЗАПЛАТИЛИ!!!"
114963,114964,68058404,1721127535,"Скажите, а что у вас за повышенный спрос, перманентно? Делаешь заказ в понедельник утром - повышенный спрос, в среду в середине дня - повышенный спрос, в четверг вечером - повышенный спрос. 

Вы можете написать честно, что у вас платная доставка? А то как то держать своих клиентов за дураков, по моему, не очень хорошо для вашей репутации. 
Конкурентов у вас тонна, просто послать вашу контору из принципа могут многие. 

Сделал в этот раз заказ в у вашего конкурента, хотя 2 года заказывал исключительно у вас. Если мне понравится продукт вашего конкурента, буду заказывать у них."
114963,114990,3078021,1721555750,Промокод не найден
114963,114997,19080518,1721736222,здравствуйте
114963,114998,19080518,1721736234,"оплачено картой везде игнор, в лс тут тоже"
114963,115020,9184259,1721808173,
114963,115052,435951660,1722256503,До какого числа действует промокод?
114963,115068,39198391,1722360295,"ВЕРНИТЕ МОИ ДЕНЬГИ ЗА НЕВЫПОЛНЕННЫЙ ЗАКАЗ!!! В СУББОТУ ЗАКАЗАЛА ДВОЙНУЮ ПЕППЕРОНИ, А ПРИВЕЗЛИ БЕЗ ПЕППЕРОНИ ВООБЩЕ! КАК ДЕНЬГИ СПИСАТЬ, ТАК СРАЗУ, А КАК ОТВЕЧАТЬ, ТАК В СЛИЛИСЬ! НИКОГДА НЕ ЗАКАЗЫВАЙТЕ В ПАПА ДЖОНС, ВЫ НЕ ПОЛУЧИЛИ ТО, ТО, ЗА ЧТО ЗАПЛАТИЛИ!!!"
114955,115021,9184259,1721808241,класс
114955,115069,39198391,1722360321,"ВЕРНИТЕ МОИ ДЕНЬГИ ЗА НЕВЫПОЛНЕННЫЙ ЗАКАЗ!!! В СУББОТУ ЗАКАЗАЛА ДВОЙНУЮ ПЕППЕРОНИ, А ПРИВЕЗЛИ БЕЗ ПЕППЕРОНИ ВООБЩЕ! КАК ДЕНЬГИ СПИСАТЬ, ТАК СРАЗУ, А КАК ОТВЕЧАТЬ, ТАК В СЛИЛИСЬ! НИКОГДА НЕ ЗАКАЗЫВАЙТЕ В ПАПА ДЖОНС, ВЫ НЕ ПОЛУЧИЛИ ТО, ТО, ЗА ЧТО ЗАПЛАТИЛИ!!!"
114954,115022,9184259,1721808252,
114954,115070,39198391,1722360350,"ВЕРНИТЕ МОИ ДЕНЬГИ ЗА НЕВЫПОЛНЕННЫЙ ЗАКАЗ!!! В СУББОТУ ЗАКАЗАЛА ДВОЙНУЮ ПЕППЕРОНИ, А ПРИВЕЗЛИ БЕЗ ПЕППЕРОНИ ВООБЩЕ! КАК ДЕНЬГИ СПИСАТЬ, ТАК СРАЗУ, А КАК ОТВЕЧАТЬ, ТАК В СЛИЛИСЬ! НИКОГДА НЕ ЗАКАЗЫВАЙТЕ В ПАПА ДЖОНС, ВЫ НЕ ПОЛУЧИЛИ ТО, ТО, ЗА ЧТО ЗАПЛАТИЛИ!!!"
114949,115023,9184259,1721808261,няшно
114949,115071,39198391,1722360467,"ВЕРНИТЕ МОИ ДЕНЬГИ ЗА НЕВЫПОЛНЕННЫЙ ЗАКАЗ!!! В СУББОТУ ЗАКАЗАЛА ДВОЙНУЮ ПЕППЕРОНИ, А ПРИВЕЗЛИ БЕЗ ПЕППЕРОНИ ВООБЩЕ! КАК ДЕНЬГИ СПИСАТЬ, ТАК СРАЗУ, А КАК ОТВЕЧАТЬ, ТАК В СЛИЛИСЬ! НИКОГДА НЕ ЗАКАЗЫВАЙТЕ В ПАПА ДЖОНС, ВЫ НЕ ПОЛУЧИЛИ ТО, ЗА ЧТО ЗАПЛАТИЛИ!!!"
114949,115072,39198391,1722360490,"ВЕРНИТЕ МОИ ДЕНЬГИ ЗА НЕВЫПОЛНЕННЫЙ ЗАКАЗ!!! В СУББОТУ ЗАКАЗАЛА ДВОЙНУЮ ПЕППЕРОНИ, А ПРИВЕЗЛИ БЕЗ ПЕППЕРОНИ ВООБЩЕ! КАК ДЕНЬГИ СПИСАТЬ, ТАК СРАЗУ, А КАК ОТВЕЧАТЬ, ТАК В СЛИЛИСЬ! НИКОГДА НЕ ЗАКАЗЫВАЙТЕ В ПАПА ДЖОНС, ВЫ НЕ ПОЛУЧИЛИ ТО, ЗА ЧТО ЗАПЛАТИЛИ!!!"
114948,115024,9184259,1721808270,идеально
114933,114935,5653313,1720292035,"1 час 20 минут. Заказ еще готовится, на телефон никто не отвечает... Свинство!!"
114933,114951,136810337,1720717418,Где прочитать подробные правила? Что дает этот промокод из игры?
114933,114956,732679727,1720884130,"Заказ готовится больше двух часов, на звонки и сообщения ни кто не отвечает. Не берите тут пиццу."
114933,114960,170576733,1721028090,"У вас вообще есть поддержка? Несколько раз делали заказы, одни вопросы к работе ресторана и курьера…пишем в чат, ответа нет"
114927,114936,5653313,1720292060,"1 час 20 минут. Заказ еще готовится, на телефон никто не отвечает... Свинство!!"
114923,114937,5653313,1720292068,"1 час 20 минут. Заказ еще готовится, на телефон никто не отвечает... Свинство!!"
114887,114938,5653313,1720292078,"1 час 20 минут. Заказ еще готовится, на телефон никто не отвечает... Свинство!!"
114866,114868,66094065,1719246736,"Дали промокод до 26 числа этого месяца и такое пишет ,как использовать непонятно"
114866,114874,443680076,1719345284,Моё сердце разбито....
114866,114939,5653313,1720292097,"1 час 20 минут. Заказ еще готовится, на телефон никто не отвечает... Свинство!!"
114853,114857,599588387,1718900388,Приложение упало ? Обновил и не работает
114853,114858,3063452,1718901234,"почему невозможно дозвониться до вашей пиццерии?? заказ принят, деньги списали, но доставки нет, в списке заказов пишет ""ошибка, свяжитесь с пиццерией"", но с ней невозможно связаться! Это прикол какой-то?"
114853,114861,84158030,1718910718,"Спустя час ожидания заказ отменили, оповещения никакого не было, баллы списали, класс"
114853,114863,91281639,1718984064,"Деньги списались два раза, заказ до пиццерии не дошел и деньги не возвращаются, чат поддержки уже второй день не работает"
114853,114871,54975028,1719337420,"Из-за ошибки на сайте заказ уехал не на тот адрес, деньги с карты списались, ресторан сбрасывает трубку, поддержка в чате не отвечает! как быть?? moscow-42-48126702-P"
114853,114873,443680076,1719345264,Без комментариев...
114853,114915,364237093,1719647460,Вы можете ответить в личных сообщениях? со вчерашнего дня нету ответа!
114853,114920,512689571,1719824842,Подскажите действующий промокод на пиццу в подарок
114853,114924,7432885,1720020633,Интересная у вас политика: пишешь в ЛС группы - игнор. Но тут в комментариях вы активно помогаете.
114853,114928,273878439,1720181150,"Заказ приняли, списали деньги за заказ, через 5 минут прислали уведомление что заказ «произошла ошибка, свяжитесь с пиццерией» дозвониться невозможно!! при этом деньги не вернули, верните деньги!"
114853,114940,5653313,1720292138,"1 час 20 минут. Заказ еще готовится, на телефон никто не отвечает... Свинство!!"
114849,114875,443680076,1719345300,Я разочарован....
114827,114830,139727191,1718483311,13.06 была отмена заказа! Деньги не вернули!!!!!!!!
114827,114845,53345630,1718729812,Просто самый ужасный сервис у вас. Не дозвонишься до ресторана (было 30 попыток). В онлайн-чате на сайте никто не отвечает. Ожидаю доставку уже третий час.
114827,114848,0,1718788997,
114827,114876,443680076,1719345318,Нет больше смысла жить....
114823,114831,139727191,1718483320,13.06 была отмена заказа! Деньги не вернули!!!!!!!!
114823,114877,443680076,1719345361,"Они с улыбкой, потому что там была пепперони с халапенье и мёдом..."
114822,114832,139727191,1718483328,13.06 была отмена заказа! Деньги не вернули!!!!!!!!
114821,114833,139727191,1718483338,13.06 была отмена заказа! Деньги не вернули!!!!!!!!
114821,114878,443680076,1719345399,"Лицо человека, который потерял пепперони с халапенье и мёдом"
114806,114811,38250104,1717700170,"Самая ужасная пиццерия! Только что привезли заказ пицца холодная , не та которую заказывали , картошка фри тоже холодная . Очень жаль."
114806,114814,316581750,1717779831,"Омерзительная пиццерия, заказ сделала за ПЯТЬ часов, сейчас жду еще к этому час, пиццерия сбрасывает трубки, курьер молчит"
114806,114819,40192790,1717876588,Это проблема только курьеров пиццерии? Или можно нормально заказать через к примеру Яндекс еду и будет норм?
114806,114824,3230292,1718132669,Я закал пиццу по этой акции. Как регистрировать чек в розыгрыше? И когда будут итоги?
114806,114829,139727191,1718483265,13.06 была отмена заказа! Деньги не вернули!!!!!!!!
114806,114841,49610114,1718647856,Ждем пиццу уже два часа. Телефон поддержки не отвечает. В чём проблема? Почему всё хуже и хуже работает доставка?
114806,114847,3520384,1718775264,Здравствуйте! Когда будет опубликован список победителей? В правилах указано 18 июня
114804,114813,473346190,1717779018,"Зашли в пиццерию, сделали заказ.
В пиццерии кроме нас никого не было, но дело в том что, это что за не уважение? Тем более я была с ребёнком. Мы должны были кушать и смотреть на его рваные тапки?
Начальству написали (по номеру оставленному на кассе) реакции тоже ноль. Впервые такое вижу. Может сразу грязные носки в пиццу будете складывать?
Позорище местному персоналу и руководству. А ""свинья"" ваша под названием менеджер лучше бы умылся и правила этикета - стандартов выучил прежде чем с людьми работать."
114804,114817,0,1717843187,
114804,114834,139727191,1718483361,13.06 была отмена заказа! Деньги не вернули!!!!!!!!
114783,114785,20914535,1717171186,Всё ли в порядке? Не получается зайти на сайт и в приложение. Впн отключён
114783,114786,6560914,1717172266,"Сделал заказ 29 мая и списали тройную оплату за него.
Отправил сообщение через форму на сайте в тот же день, но на почту не пришло ответа до сих пор.

Куда можно обратиться по этому поводу?"
114783,114790,2015123,1717178684,"Списали деньги за заказ. Заказ не везут. Позвонила в пиццерию, там плохо говорящая на русском языке женщина сказала, что такого заказа нет. Потом пообещали привезти через полчаса. Прошел час, заказ не привезли. Снова позвонила в пиццерию, опять же плохо говорящая на русском женщина говорит, что заказа нет и бросает трубку. Спасибо за испорченный вечер и нервы. Расцениваю это как мошенничество. Видимо, пора всем проверяющим инстанциям узнать про работу Папы Джонса. Начнем с Роспотребнадзора."
114783,114794,383698623,1717182493,Жду третий час. Ещё готовится. До завтра ждать видимо... Спасибо огромное!
114783,114796,1763015,1717187978,В 22.00 оплатил заказ. Готовить не начали по телефону не дозвониться.
114780,114886,740522901,1719439782,"Бонусная программа работает отвратительно, баллы списать можно, а пиццу забрать нельзя."
114773,114805,6747615,1717368343,"moscow-35-47822836 заказ, заказывал с колбасным бортом, привезли с сырным."
114772,114842,49610114,1718647925,"Мы обсудили с мужем и понимаем, что ожидание доставки в два часа— это ужасно. Даже ожидание любимой пиццы."
114747,114749,4901898,1716232703,"Все было бы прекрасно, если б можно было дозвониться до пиццерии. Ну или хотя бы связаться с курьером, который уже 2 часа везет твой заказ. Н - неизвестность 👍🏻"
114747,114751,216366703,1716300848,А у вас только во вторник так жутко тормозит приложение или всегда? И с телефона и с компа невозможно заказать через промокод ваш. Все условия соблюдены. Постоянно вылезает «не выбран подарок» - да выбрал я его уже.
114747,114753,36881083,1716303220,Курьера ждём уже 5 часов
114747,114759,0,1716403524,
114747,114766,556698457,1716666733,Подержка когда-нибудь вообще отвечает в Папа Джонс?
114747,114767,13178646,1716674973,"Мне тоже никто не отвечает, жду пиццу уже час"
114747,114769,13178646,1716675044,"Я не заказывала пиццу в папа Джонс 3 года; вот сегодня решила это сделать, лучше бы не делала
Пожалела 
Трубку никто не берет , заказ везти не собираются"
114747,114775,7684593,1716917790,"Вот в таком виде доставили рогалики, хотя заказ был на рогалики с сыром, а не сыр на бумаге. Написали, что ресторан свяжется и тишина, в прошлый раз заказ не соответствовал, положили другой соус и опять в обратной связи никто не отвечает , раньше вы себе такого не позволяли"
114747,114777,509600397,1716999489,"Отпишите пожалуйста в личку. Жду заказа 90 минут, ""привезли"" на 40 минут раньше, и указали ""доставлено"", хотя я не получил пиццу(указывал адрес 100% правильно) не знаю куда позвонить."
